metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio,number_denials_compared_to_10_white
37420,"Pampa, TX",23215,76,Micropolitan Statistical Area,asian_cb,1,0,1,FALSE,No results,,
33020,"Mexico, MO",25644,77,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
33020,"Mexico, MO",25644,77,Micropolitan Statistical Area,latino,2,1,1,FALSE,No results,,
33020,"Mexico, MO",25644,77,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
33020,"Mexico, MO",25644,77,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
22780,"Fort Leonard Wood, MO",52425,76,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
22780,"Fort Leonard Wood, MO",52425,76,Micropolitan Statistical Area,latino,2,2,0,FALSE,No results,,
22780,"Fort Leonard Wood, MO",52425,76,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
22780,"Fort Leonard Wood, MO",52425,76,Micropolitan Statistical Area,asian_cb,1,0,1,FALSE,No results,,
33620,"Moberly, MO",24878,69,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
33620,"Moberly, MO",24878,69,Micropolitan Statistical Area,latino,0,0,0,FALSE,No results,,
33620,"Moberly, MO",24878,69,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
33620,"Moberly, MO",24878,69,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
38740,"Poplar Bluff, MO",56223,107,Micropolitan Statistical Area,black,2,2,0,FALSE,No results,,
38740,"Poplar Bluff, MO",56223,107,Micropolitan Statistical Area,latino,0,0,0,FALSE,No results,,
38740,"Poplar Bluff, MO",56223,107,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
38740,"Poplar Bluff, MO",56223,107,Micropolitan Statistical Area,asian_cb,3,2,1,FALSE,No results,,
32300,"Martinsville, VA",64160,149,Micropolitan Statistical Area,black,12,10,2,FALSE,No results,,
32300,"Martinsville, VA",64160,149,Micropolitan Statistical Area,latino,5,4,1,FALSE,No results,,
32300,"Martinsville, VA",64160,149,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
32300,"Martinsville, VA",64160,149,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
32740,"Meadville, PA",85665,358,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
32740,"Meadville, PA",85665,358,Micropolitan Statistical Area,latino,1,1,0,FALSE,No results,,
32740,"Meadville, PA",85665,358,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
32740,"Meadville, PA",85665,358,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
41260,"St. Marys, PA",30340,178,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
41260,"St. Marys, PA",30340,178,Micropolitan Statistical Area,latino,3,3,0,FALSE,No results,,
41260,"St. Marys, PA",30340,178,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
41260,"St. Marys, PA",30340,178,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
46420,"Union, SC",27490,53,Micropolitan Statistical Area,black,7,2,5,FALSE,No results,,
46420,"Union, SC",27490,53,Micropolitan Statistical Area,latino,0,0,0,FALSE,No results,,
46420,"Union, SC",27490,53,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
46420,"Union, SC",27490,53,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
25500,"Harrisonburg, VA",133557,828,Metropolitan Statistical Area,black,22,20,2,FALSE,No results,,
25500,"Harrisonburg, VA",133557,828,Metropolitan Statistical Area,latino,65,59,6,FALSE,No results,,
25500,"Harrisonburg, VA",133557,828,Metropolitan Statistical Area,native,2,2,0,FALSE,No results,,
25500,"Harrisonburg, VA",133557,828,Metropolitan Statistical Area,asian_cb,28,28,0,FALSE,No results,,
10460,"Alamogordo, NM",66137,131,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
10460,"Alamogordo, NM",66137,131,Micropolitan Statistical Area,latino,22,18,4,FALSE,No results,,
10460,"Alamogordo, NM",66137,131,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
10460,"Alamogordo, NM",66137,131,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
13700,"Big Spring, TX",36349,125,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
13700,"Big Spring, TX",36349,125,Micropolitan Statistical Area,latino,22,20,2,FALSE,No results,,
13700,"Big Spring, TX",36349,125,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
13700,"Big Spring, TX",36349,125,Micropolitan Statistical Area,asian_cb,9,8,1,FALSE,No results,,
42500,"Scottsburg, IN",23759,68,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
42500,"Scottsburg, IN",23759,68,Micropolitan Statistical Area,latino,0,0,0,FALSE,No results,,
42500,"Scottsburg, IN",23759,68,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
42500,"Scottsburg, IN",23759,68,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
37300,"Palestine, TX",57810,197,Micropolitan Statistical Area,black,11,9,2,FALSE,No results,,
37300,"Palestine, TX",57810,197,Micropolitan Statistical Area,latino,24,16,8,FALSE,No results,,
37300,"Palestine, TX",57810,197,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
37300,"Palestine, TX",57810,197,Micropolitan Statistical Area,asian_cb,6,5,1,FALSE,No results,,
38380,"Plainview, TX",33826,93,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
38380,"Plainview, TX",33826,93,Micropolitan Statistical Area,latino,31,25,6,FALSE,No results,,
38380,"Plainview, TX",33826,93,Micropolitan Statistical Area,native,1,0,1,FALSE,No results,,
38380,"Plainview, TX",33826,93,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
29500,"Lamesa, TX",12813,25,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
29500,"Lamesa, TX",12813,25,Micropolitan Statistical Area,latino,9,7,2,FALSE,No results,,
29500,"Lamesa, TX",12813,25,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
29500,"Lamesa, TX",12813,25,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
43660,"Snyder, TX",17096,56,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
43660,"Snyder, TX",17096,56,Micropolitan Statistical Area,latino,9,8,1,FALSE,No results,,
43660,"Snyder, TX",17096,56,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
43660,"Snyder, TX",17096,56,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
31620,"Magnolia, AR",23776,79,Micropolitan Statistical Area,black,8,6,2,FALSE,No results,,
31620,"Magnolia, AR",23776,79,Micropolitan Statistical Area,latino,4,4,0,FALSE,No results,,
31620,"Magnolia, AR",23776,79,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
31620,"Magnolia, AR",23776,79,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
47980,"Watertown, SD",34051,220,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
47980,"Watertown, SD",34051,220,Micropolitan Statistical Area,latino,4,4,0,FALSE,No results,,
47980,"Watertown, SD",34051,220,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
47980,"Watertown, SD",34051,220,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
39660,"Rapid City, SD",138402,900,Metropolitan Statistical Area,black,2,2,0,FALSE,No results,,
39660,"Rapid City, SD",138402,900,Metropolitan Statistical Area,latino,16,15,1,FALSE,No results,,
39660,"Rapid City, SD",138402,900,Metropolitan Statistical Area,native,10,10,0,FALSE,No results,,
39660,"Rapid City, SD",138402,900,Metropolitan Statistical Area,asian_cb,20,19,1,FALSE,No results,,
44660,"Stillwater, OK",81815,340,Micropolitan Statistical Area,black,3,3,0,FALSE,No results,,
44660,"Stillwater, OK",81815,340,Micropolitan Statistical Area,latino,9,8,1,FALSE,No results,,
44660,"Stillwater, OK",81815,340,Micropolitan Statistical Area,native,18,16,2,FALSE,No results,,
44660,"Stillwater, OK",81815,340,Micropolitan Statistical Area,asian_cb,12,12,0,FALSE,No results,,
32260,"Marshalltown, IA",39964,238,Micropolitan Statistical Area,black,3,3,0,FALSE,No results,,
32260,"Marshalltown, IA",39964,238,Micropolitan Statistical Area,latino,49,46,3,FALSE,No results,,
32260,"Marshalltown, IA",39964,238,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
32260,"Marshalltown, IA",39964,238,Micropolitan Statistical Area,asian_cb,14,12,2,FALSE,No results,,
25100,"Guymon, OK",20805,52,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
25100,"Guymon, OK",20805,52,Micropolitan Statistical Area,latino,29,23,6,FALSE,No results,,
25100,"Guymon, OK",20805,52,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
25100,"Guymon, OK",20805,52,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
38180,"Pierre, SD",20625,94,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
38180,"Pierre, SD",20625,94,Micropolitan Statistical Area,latino,1,1,0,FALSE,No results,,
38180,"Pierre, SD",20625,94,Micropolitan Statistical Area,native,3,2,1,FALSE,No results,,
38180,"Pierre, SD",20625,94,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
23980,"Glasgow, KY",53920,245,Micropolitan Statistical Area,black,5,5,0,FALSE,No results,,
23980,"Glasgow, KY",53920,245,Micropolitan Statistical Area,latino,3,1,2,FALSE,No results,,
23980,"Glasgow, KY",53920,245,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
23980,"Glasgow, KY",53920,245,Micropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
19620,"Del Rio, TX",48969,78,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
19620,"Del Rio, TX",48969,78,Micropolitan Statistical Area,latino,49,43,6,FALSE,No results,,
19620,"Del Rio, TX",48969,78,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
19620,"Del Rio, TX",48969,78,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
23140,"Frankfort, IN",32273,171,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
23140,"Frankfort, IN",32273,171,Micropolitan Statistical Area,latino,9,7,2,FALSE,No results,,
23140,"Frankfort, IN",32273,171,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
23140,"Frankfort, IN",32273,171,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
10760,"Alexander City, AL",51298,171,Micropolitan Statistical Area,black,4,4,0,FALSE,No results,,
10760,"Alexander City, AL",51298,171,Micropolitan Statistical Area,latino,0,0,0,FALSE,No results,,
10760,"Alexander City, AL",51298,171,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
10760,"Alexander City, AL",51298,171,Micropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
29900,"Laurinburg, NC",35076,73,Micropolitan Statistical Area,black,14,11,3,FALSE,No results,,
29900,"Laurinburg, NC",35076,73,Micropolitan Statistical Area,latino,1,1,0,FALSE,No results,,
29900,"Laurinburg, NC",35076,73,Micropolitan Statistical Area,native,5,4,1,FALSE,No results,,
29900,"Laurinburg, NC",35076,73,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
27530,"Jasper, AL",64110,208,Micropolitan Statistical Area,black,5,3,2,FALSE,No results,,
27530,"Jasper, AL",64110,208,Micropolitan Statistical Area,latino,2,1,1,FALSE,No results,,
27530,"Jasper, AL",64110,208,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
27530,"Jasper, AL",64110,208,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
19220,"Danville, KY",54448,204,Micropolitan Statistical Area,black,4,3,1,FALSE,No results,,
19220,"Danville, KY",54448,204,Micropolitan Statistical Area,latino,2,1,1,FALSE,No results,,
19220,"Danville, KY",54448,204,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
19220,"Danville, KY",54448,204,Micropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
38920,"Port Lavaca, TX",21668,50,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
38920,"Port Lavaca, TX",21668,50,Micropolitan Statistical Area,latino,12,8,4,FALSE,No results,,
38920,"Port Lavaca, TX",21668,50,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
38920,"Port Lavaca, TX",21668,50,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
49260,"Woodward, OK",24742,83,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
49260,"Woodward, OK",24742,83,Micropolitan Statistical Area,latino,2,2,0,FALSE,No results,,
49260,"Woodward, OK",24742,83,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
49260,"Woodward, OK",24742,83,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
36820,"Oskaloosa, IA",22164,157,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
36820,"Oskaloosa, IA",22164,157,Micropolitan Statistical Area,latino,1,1,0,FALSE,No results,,
36820,"Oskaloosa, IA",22164,157,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
36820,"Oskaloosa, IA",22164,157,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
35580,"New Ulm, MN",25163,103,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
35580,"New Ulm, MN",25163,103,Micropolitan Statistical Area,latino,3,3,0,FALSE,No results,,
35580,"New Ulm, MN",25163,103,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
35580,"New Ulm, MN",25163,103,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
24820,"Greenville, OH",51513,159,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
24820,"Greenville, OH",51513,159,Micropolitan Statistical Area,latino,1,1,0,FALSE,No results,,
24820,"Greenville, OH",51513,159,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
24820,"Greenville, OH",51513,159,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
30420,"Lexington, NE",25746,85,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
30420,"Lexington, NE",25746,85,Micropolitan Statistical Area,latino,15,13,2,FALSE,No results,,
30420,"Lexington, NE",25746,85,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
30420,"Lexington, NE",25746,85,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
12980,"Battle Creek, MI",134212,960,Metropolitan Statistical Area,black,37,35,2,FALSE,Not enough variance in variables,0.1,1
12980,"Battle Creek, MI",134212,960,Metropolitan Statistical Area,latino,18,17,1,FALSE,Not enough variance in variables,1,10
12980,"Battle Creek, MI",134212,960,Metropolitan Statistical Area,native,9,6,3,FALSE,Not enough variance in variables,10.6,106
12980,"Battle Creek, MI",134212,960,Metropolitan Statistical Area,asian_cb,51,50,1,FALSE,Not enough variance in variables,0.3,3
32540,"McAlester, OK",44146,122,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
32540,"McAlester, OK",44146,122,Micropolitan Statistical Area,latino,5,3,2,FALSE,No results,,
32540,"McAlester, OK",44146,122,Micropolitan Statistical Area,native,8,6,2,FALSE,No results,,
32540,"McAlester, OK",44146,122,Micropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
45020,"Sweetwater, TX",14904,46,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
45020,"Sweetwater, TX",14904,46,Micropolitan Statistical Area,latino,9,9,0,FALSE,No results,,
45020,"Sweetwater, TX",14904,46,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
45020,"Sweetwater, TX",14904,46,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
37940,"Peru, IN",35815,107,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
37940,"Peru, IN",35815,107,Micropolitan Statistical Area,latino,2,1,1,FALSE,No results,,
37940,"Peru, IN",35815,107,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
37940,"Peru, IN",35815,107,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
19860,"Dickinson, ND",32003,198,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
19860,"Dickinson, ND",32003,198,Micropolitan Statistical Area,latino,3,3,0,FALSE,No results,,
19860,"Dickinson, ND",32003,198,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
19860,"Dickinson, ND",32003,198,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
30820,"Lock Haven, PA",38915,155,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
30820,"Lock Haven, PA",38915,155,Micropolitan Statistical Area,latino,2,2,0,FALSE,No results,,
30820,"Lock Haven, PA",38915,155,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
30820,"Lock Haven, PA",38915,155,Micropolitan Statistical Area,asian_cb,3,2,1,FALSE,No results,,
24740,"Greenville, MS",46057,100,Micropolitan Statistical Area,black,45,19,26,FALSE,No results,,
24740,"Greenville, MS",46057,100,Micropolitan Statistical Area,latino,7,6,1,FALSE,No results,,
24740,"Greenville, MS",46057,100,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
24740,"Greenville, MS",46057,100,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
20340,"Duncan, OK",43647,128,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
20340,"Duncan, OK",43647,128,Micropolitan Statistical Area,latino,6,4,2,FALSE,No results,,
20340,"Duncan, OK",43647,128,Micropolitan Statistical Area,native,8,6,2,FALSE,No results,,
20340,"Duncan, OK",43647,128,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
48180,"Waycross, GA",54843,129,Micropolitan Statistical Area,black,6,4,2,FALSE,No results,,
48180,"Waycross, GA",54843,129,Micropolitan Statistical Area,latino,5,5,0,FALSE,No results,,
48180,"Waycross, GA",54843,129,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
48180,"Waycross, GA",54843,129,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
43380,"Sidney, OH",48749,206,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
43380,"Sidney, OH",48749,206,Micropolitan Statistical Area,latino,3,2,1,FALSE,No results,,
43380,"Sidney, OH",48749,206,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
43380,"Sidney, OH",48749,206,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
42780,"Selinsgrove, PA",40483,77,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
42780,"Selinsgrove, PA",40483,77,Micropolitan Statistical Area,latino,2,2,0,FALSE,No results,,
42780,"Selinsgrove, PA",40483,77,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
42780,"Selinsgrove, PA",40483,77,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
28540,"Ketchikan, AK",13800,33,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
28540,"Ketchikan, AK",13800,33,Micropolitan Statistical Area,latino,0,0,0,FALSE,No results,,
28540,"Ketchikan, AK",13800,33,Micropolitan Statistical Area,native,8,8,0,FALSE,No results,,
28540,"Ketchikan, AK",13800,33,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
40540,"Rock Springs, WY",43521,235,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
